incident_date,incident_month,incident_day,incident_year,incidentCategory,X,Y
11/28/12 11:11,11,28,2012,500,-76.11926427,43.04039554
11/28/12 15:25,11,28,2012,700,-76.12891088,43.04089123
11/29/12 2:28,11,29,2012,700,-76.12887011,43.04007454
11/30/12 14:23,11,30,2012,600,-76.11240752,43.03732518
11/30/12 20:42,11,30,2012,700,-76.129545,43.03714541
12/1/12 15:14,12,01,2012,700,-76.12887011,43.04007454
12/1/12 19:33,12,01,2012,700,-76.12947927,43.03813599
12/8/12 3:01,12,08,2012,700,-76.12947927,43.03813599
12/12/12 14:26,12,12,2012,700,-76.11732687,43.0375568
12/12/12 18:48,12,12,2012,700,-76.11869708,43.04085548
12/13/12 10:52,12,13,2012,400,-76.12393834,43.03389883
12/15/12 0:01,12,15,2012,700,-76.12956013,43.03729553
12/19/12 12:48,12,19,2012,700,-76.129545,43.03714541
12/19/12 15:46,12,19,2012,700,-76.12956013,43.03729553
12/20/12 6:41,12,20,2012,700,-76.129545,43.03714541
12/30/12 6:05,12,30,2012,100,-76.11926427,43.04039554
1/3/13 6:01,01,03,2013,700,-76.129545,43.03714541
1/4/13 9:34,01,04,2013,600,-76.11231237,43.03325065
1/6/13 13:02,01,06,2013,400,-76.12321815,43.03538505
1/10/13 23:39,01,10,2013,700,-76.11519462,43.03464585
1/14/13 17:17,01,14,2013,700,-76.12575739,43.03317297
1/16/13 8:09,01,16,2013,700,-76.12978385,43.03983984
1/16/13 21:07,01,16,2013,700,-76.12958236,43.03868423
1/17/13 1:52,01,17,2013,100,-76.12111699,43.04020617
1/17/13 16:40,01,17,2013,700,-76.12978385,43.03983984
1/17/13 21:35,01,17,2013,700,-76.12978385,43.03983984
1/20/13 2:18,01,20,2013,600,-76.12173804,43.03772754
1/21/13 10:56,01,21,2013,400,-76.13068259,43.04205638
1/22/13 14:48,01,22,2013,400,-76.12439227,43.03653275
1/23/13 11:07,01,23,2013,700,-76.12978385,43.03983984
1/23/13 19:32,01,23,2013,700,-76.12887011,43.04007454
1/24/13 13:13,01,24,2013,700,-76.13054731,43.03771301
1/24/13 19:38,01,24,2013,100,-76.12683002,43.03300577
1/25/13 2:16,01,25,2013,700,-76.12947927,43.03813599
1/27/13 17:53,01,27,2013,700,-76.11469678,43.03299462
1/27/13 21:58,01,27,2013,100,-76.12491484,43.03633792
1/29/13 0:26,01,29,2013,400,-76.12926945,43.03448486
1/29/13 18:51,01,29,2013,700,-76.12958236,43.03868423
2/4/13 20:35,02,04,2013,500,-76.11296958,43.03596722
2/5/13 21:29,02,05,2013,600,-76.11139301,43.03491595
2/9/13 16:57,02,09,2013,400,-76.11501592,43.03786606
2/10/13 3:37,02,10,2013,700,-76.12953655,43.03917472
2/10/13 11:37,02,10,2013,500,-76.11195152,43.03611309
2/11/13 8:00,02,11,2013,700,-76.12900548,43.04177376
2/11/13 15:42,02,11,2013,400,-76.11679223,43.04095987
2/13/13 21:03,02,13,2013,400,-76.12054421,43.04031671
2/14/13 21:42,02,14,2013,700,-76.12953655,43.03917472
2/15/13 2:06,02,15,2013,600,-76.1232886,43.03801727
2/16/13 0:27,02,16,2013,700,-76.12958236,43.03868423
2/18/13 10:34,02,18,2013,600,-76.11112079,43.04144295
2/18/13 16:46,02,18,2013,500,-76.12016911,43.03143219
2/20/13 21:34,02,20,2013,400,-76.1239826,43.03449351
2/22/13 19:23,02,22,2013,700,-76.12958236,43.03868423
2/24/13 15:10,02,24,2013,100,-76.12958236,43.03868423
2/24/13 18:27,02,24,2013,700,-76.11361517,43.0368902
2/24/13 20:35,02,24,2013,700,-76.12978385,43.03983984
2/26/13 5:12,02,26,2013,600,-76.1239826,43.03449351
2/26/13 12:58,02,26,2013,600,-76.1239826,43.03449351
2/28/13 21:35,02,28,2013,700,-76.1161409,43.03775062
3/2/13 19:32,03,02,2013,700,-76.12958236,43.03868423
3/3/13 10:59,03,03,2013,700,-76.12956013,43.03729553
3/5/13 10:57,03,05,2013,700,-76.129545,43.03714541
3/9/13 16:19,03,09,2013,700,-76.11642545,43.03348147
3/11/13 3:08,03,11,2013,700,-76.13006414,43.03469547
3/17/13 12:42,03,17,2013,500,-76.12388042,43.03330552
3/20/13 11:32,03,20,2013,600,-76.11264349,43.03729328
3/21/13 0:06,03,21,2013,700,-76.1283701,43.03584103
3/22/13 16:35,03,22,2013,700,-76.12958236,43.03868423
3/24/13 13:43,03,24,2013,600,-76.11599081,43.03318284
3/25/13 20:00,03,25,2013,700,-76.12978385,43.03983984
3/25/13 21:01,03,25,2013,700,-76.12958236,43.03868423
3/26/13 17:03,03,26,2013,700,-76.12947927,43.03813599
3/26/13 17:37,03,26,2013,700,-76.12947927,43.03813599
3/28/13 0:45,03,28,2013,700,-76.12947927,43.03813599
3/28/13 20:46,03,28,2013,100,-76.1202462,43.0381161
3/28/13 23:42,03,28,2013,600,-76.11942623,43.03928391
3/30/13 21:31,03,30,2013,700,-76.12953655,43.03917472
3/31/13 3:04,03,31,2013,700,-76.12948339,43.03845519
3/31/13 17:31,03,31,2013,700,-76.13068259,43.04205638
4/1/13 8:53,04,01,2013,400,-76.12846586,43.03935013
4/1/13 13:40,04,01,2013,700,-76.13054731,43.03771301
4/4/13 0:40,04,04,2013,700,-76.12887011,43.04007454
4/5/13 1:17,04,05,2013,700,-76.13068259,43.04205638
4/6/13 18:09,04,06,2013,100,-76.12956013,43.03729553
4/7/13 0:23,04,07,2013,100,-76.12789142,43.03901022
4/7/13 16:56,04,07,2013,700,-76.11954659,43.03958899
4/7/13 20:41,04,07,2013,100,-76.11648984,43.03391229
4/8/13 0:31,04,08,2013,700,-76.12978385,43.03983984
4/8/13 3:00,04,08,2013,700,-76.12978385,43.03983984
4/10/13 14:29,04,10,2013,700,-76.12956013,43.03729553
4/10/13 19:29,04,10,2013,500,-76.12197345,43.03640614
4/11/13 10:54,04,11,2013,400,-76.12127218,43.04206564
4/12/13 11:28,04,12,2013,500,-76.11501583,43.0376217
4/15/13 5:14,04,15,2013,700,-76.12956013,43.03729553
4/15/13 14:21,04,15,2013,700,-76.12887011,43.04007454
4/16/13 15:39,04,16,2013,100,-76.12803326,43.03726491
4/17/13 10:27,04,17,2013,700,-76.1163271,43.04017226
4/18/13 11:28,04,18,2013,700,-76.12887011,43.04007454
4/18/13 17:28,04,18,2013,400,-76.11810663,43.03702548
4/18/13 19:42,04,18,2013,400,-76.11353534,43.03305132
4/19/13 3:43,04,19,2013,700,-76.12887011,43.04007454
4/20/13 22:54,04,20,2013,100,-76.12649488,43.03511559
4/21/13 17:40,04,21,2013,700,-76.13052837,43.04088935
4/22/13 21:01,04,22,2013,600,-76.12205016,43.03684653
4/25/13 16:41,04,25,2013,700,-76.12953655,43.03917472
4/26/13 22:33,04,26,2013,700,-76.12255371,43.03770084
4/27/13 5:06,04,27,2013,500,-76.12856353,43.04046417
4/28/13 0:10,04,28,2013,600,-76.12408736,43.0353371
4/28/13 0:30,04,28,2013,500,-76.123752,43.03161809
4/28/13 18:24,04,28,2013,700,-76.12956013,43.03729553
4/28/13 22:56,04,28,2013,500,-76.12593245,43.03664689
4/30/13 22:31,04,30,2013,100,-76.12213328,43.04077598
5/1/13 1:15,05,01,2013,700,-76.12958236,43.03868423
5/3/13 20:44,05,03,2013,600,-76.12650518,43.03428788
5/4/13 2:12,05,04,2013,400,-76.12446273,43.03543521
5/6/13 17:50,05,06,2013,700,-76.12958236,43.03868423
5/6/13 20:23,05,06,2013,500,-76.11774447,43.03349817
5/7/13 18:51,05,07,2013,700,-76.12978385,43.03983984
5/9/13 11:06,05,09,2013,400,-76.11969598,43.03227684
5/11/13 2:52,05,11,2013,100,-76.12165653,43.03994233
5/13/13 9:16,05,13,2013,700,-76.12958236,43.03868423
5/13/13 22:04,05,13,2013,700,-76.11954659,43.03958899
5/14/13 19:13,05,14,2013,400,-76.11396889,43.03704947
5/14/13 22:48,05,14,2013,500,-76.12594222,43.03742551
5/16/13 18:03,05,16,2013,100,-76.13012974,43.04172551
5/20/13 12:46,05,20,2013,700,-76.12904004,43.03672358
5/21/13 7:03,05,21,2013,700,-76.12904004,43.03672358
5/24/13 11:28,05,24,2013,700,-76.12904004,43.03672358
5/24/13 11:49,05,24,2013,700,-76.11489867,43.03539493
5/25/13 18:48,05,25,2013,700,-76.12887011,43.04007454
5/29/13 12:03,05,29,2013,700,-76.12904004,43.03672358
5/29/13 17:04,05,29,2013,400,-76.11866243,43.03565178
5/31/13 22:04,05,31,2013,500,-76.11119498,43.03811495
6/1/13 1:57,06,01,2013,600,-76.122703,43.0331493
6/1/13 23:04,06,01,2013,100,-76.11942623,43.03928391
6/2/13 11:03,06,02,2013,400,-76.11863769,43.03527172
6/3/13 21:42,06,03,2013,600,-76.11733789,43.03485467
6/4/13 18:13,06,04,2013,700,-76.12904004,43.03672358
6/5/13 13:19,06,05,2013,700,-76.12887011,43.04007454
6/6/13 14:13,06,06,2013,700,-76.12904004,43.03672358
6/7/13 7:04,06,07,2013,700,-76.12214257,43.03645399
6/8/13 12:16,06,08,2013,400,-76.11361513,43.03689023
6/9/13 9:24,06,09,2013,500,-76.11264349,43.0372933
6/10/13 1:31,06,10,2013,700,-76.11833986,43.03647869
6/10/13 9:02,06,10,2013,700,-76.12904004,43.03672358
6/11/13 18:04,06,11,2013,700,-76.11246263,43.03525488
6/12/13 9:53,06,12,2013,700,-76.12980692,43.04115555
6/13/13 12:30,06,13,2013,700,-76.12904004,43.03672358
6/15/13 1:13,06,15,2013,100,-76.12434883,43.03443113
6/18/13 10:46,06,18,2013,700,-76.12904004,43.03672358
6/20/13 16:35,06,20,2013,100,-76.11954659,43.03958902
6/24/13 4:05,06,24,2013,700,-76.13052837,43.04088938
6/24/13 18:47,06,24,2013,700,-76.1279255,43.03610605
6/24/13 20:57,06,24,2013,700,-76.1279255,43.03610605
6/25/13 19:15,06,25,2013,100,-76.12063892,43.03939613
6/26/13 19:01,06,26,2013,500,-76.12141105,43.03743269
6/28/13 3:16,06,28,2013,400,-76.11638781,43.03558976
6/28/13 21:07,06,28,2013,700,-76.12956009,43.03729556
7/1/13 12:33,07,01,2013,500,-76.12049672,43.03913514
7/1/13 13:13,07,01,2013,500,-76.12049672,43.03913514
7/2/13 11:02,07,02,2013,700,-76.1166441,43.03870447
7/2/13 17:04,07,02,2013,400,-76.12796855,43.03688109
7/3/13 19:37,07,03,2013,700,-76.12837006,43.03584103
7/5/13 15:41,07,05,2013,700,-76.12956009,43.03729556
7/6/13 0:29,07,06,2013,700,-76.13068259,43.04205641
7/6/13 0:51,07,06,2013,600,-76.12936173,43.03521541
7/6/13 8:52,07,06,2013,700,-76.11616906,43.03763212
7/6/13 15:31,07,06,2013,700,-76.12978385,43.03983986
7/7/13 2:41,07,07,2013,700,-76.12561726,43.03590452
7/7/13 13:45,07,07,2013,700,-76.12956009,43.03729556
7/8/13 22:05,07,08,2013,500,-76.12491452,43.03230072
7/8/13 22:48,07,08,2013,700,-76.12954496,43.03714544
7/9/13 11:15,07,09,2013,700,-76.12904004,43.03672358
7/9/13 14:03,07,09,2013,700,-76.12954496,43.03714544
7/9/13 15:40,07,09,2013,700,-76.12904004,43.03672358
7/12/13 22:17,07,12,2013,500,-76.11663719,43.0385844
7/13/13 0:49,07,13,2013,600,-76.12910032,43.03341924
7/13/13 11:05,07,13,2013,700,-76.12904004,43.03672358
7/13/13 15:53,07,13,2013,700,-76.12406425,43.03295426
7/14/13 7:24,07,14,2013,400,-76.11150692,43.0318042
7/17/13 9:53,07,17,2013,700,-76.12891084,43.04089125
7/18/13 14:22,07,18,2013,400,-76.11948168,43.04043917
7/19/13 15:36,07,19,2013,500,-76.12947923,43.03813599
7/19/13 15:53,07,19,2013,700,-76.12947923,43.03813599
7/21/13 15:04,07,21,2013,700,-76.11928838,43.03758823
7/26/13 0:48,07,26,2013,700,-76.12956009,43.03729556
8/1/13 11:20,08,01,2013,700,-76.13068259,43.04205641
8/2/13 23:47,08,02,2013,700,-76.12887011,43.04007454
8/5/13 14:28,08,05,2013,700,-76.12904004,43.03672358
8/6/13 14:06,08,06,2013,500,-76.11549224,43.03927855
8/9/13 16:15,08,09,2013,200,-76.11942472,43.04037841
8/9/13 17:08,08,09,2013,700,-76.12956009,43.03729556
8/12/13 8:17,08,12,2013,600,-76.12896955,43.0316052
8/13/13 10:49,08,13,2013,700,-76.12978385,43.03983986
8/14/13 23:19,08,14,2013,600,-76.12832705,43.03797697
8/15/13 12:15,08,15,2013,400,-76.11862579,43.03511961
8/15/13 13:43,08,15,2013,700,-76.12904004,43.03672358
8/16/13 0:38,08,16,2013,700,-76.12956009,43.03729556
8/18/13 3:06,08,18,2013,700,-76.12581865,43.03357768
8/18/13 20:31,08,18,2013,700,-76.12958236,43.03868425
8/19/13 15:11,08,19,2013,400,-76.12226145,43.03644876
8/21/13 18:56,08,21,2013,400,-76.12567071,43.03647751
8/22/13 19:33,08,22,2013,700,-76.12389361,43.03362284
8/23/13 2:58,08,23,2013,500,-76.12978385,43.03983986
8/24/13 8:44,08,24,2013,700,-76.12887011,43.04007454
8/24/13 19:44,08,24,2013,100,-76.12891084,43.04089125
8/25/13 0:15,08,25,2013,500,-76.12389506,43.0334285
8/25/13 0:19,08,25,2013,600,-76.12674495,43.03659034
8/26/13 19:20,08,26,2013,700,-76.12390033,43.03350853
8/28/13 9:03,08,28,2013,600,-76.11869704,43.04085548
9/1/13 0:37,09,01,2013,600,-76.12936173,43.03521541
9/1/13 6:13,09,01,2013,700,-76.12019548,43.03741987
9/4/13 23:29,09,04,2013,700,-76.12389539,43.03364428
9/5/13 18:48,09,05,2013,400,-76.11408008,43.03518579
9/5/13 19:05,09,05,2013,700,-76.12891084,43.04089125
9/5/13 21:17,09,05,2013,700,-76.12792345,43.03782967
9/6/13 5:13,09,06,2013,600,-76.1121806,43.03290431
9/6/13 22:01,09,06,2013,700,-76.12887011,43.04007454
9/7/13 2:16,09,07,2013,700,-76.12891084,43.04089125
9/8/13 13:14,09,08,2013,400,-76.12891084,43.04089125
9/8/13 21:50,09,08,2013,700,-76.12958236,43.03868425
9/10/13 16:46,09,10,2013,700,-76.12948204,43.03775494
9/10/13 21:11,09,10,2013,700,-76.13068259,43.04205641
9/11/13 14:07,09,11,2013,700,-76.12948339,43.03845519
9/13/13 11:02,09,13,2013,500,-76.11662702,43.04162833
9/16/13 17:09,09,16,2013,700,-76.12389539,43.03364428
9/18/13 10:18,09,18,2013,400,-76.11792857,43.04141182
9/18/13 20:52,09,18,2013,700,-76.12887011,43.04007454
9/20/13 9:29,09,20,2013,400,-76.12567071,43.03647751
9/22/13 22:41,09,22,2013,700,-76.12891084,43.04089125
9/23/13 0:02,09,23,2013,700,-76.12904004,43.03672358
9/24/13 13:32,09,24,2013,700,-76.12887011,43.04007454
9/25/13 21:37,09,25,2013,700,-76.11925197,43.04185286
9/26/13 20:47,09,26,2013,700,-76.12904004,43.03672358
9/26/13 23:17,09,26,2013,100,-76.1241971,43.03715863
9/27/13 22:32,09,27,2013,500,-76.11157169,43.0373332
9/27/13 23:44,09,27,2013,500,-76.12276277,43.03531893
9/28/13 2:45,09,28,2013,600,-76.12846586,43.03935013
10/1/13 15:51,10,01,2013,700,-76.12887011,43.04007454
10/2/13 22:57,10,02,2013,400,-76.12429523,43.03784925
10/3/13 7:30,10,03,2013,400,-76.12567071,43.03647751
10/3/13 11:43,10,03,2013,700,-76.13068259,43.04205641
10/3/13 16:38,10,03,2013,400,-76.12566972,43.03646579
10/4/13 2:09,10,04,2013,100,-76.11927323,43.03731514
10/5/13 14:17,10,05,2013,600,-76.12627866,43.03833022
10/10/13 9:30,10,10,2013,200,-76.12567071,43.03647751
10/10/13 16:24,10,10,2013,700,-76.12978385,43.03983986
10/10/13 20:13,10,10,2013,700,-76.12004455,43.04178536
10/11/13 9:49,10,11,2013,600,-76.11942573,43.04041378
10/11/13 18:57,10,11,2013,700,-76.1189022,43.03829358
10/12/13 19:48,10,12,2013,700,-76.12674495,43.03659034
10/13/13 0:08,10,13,2013,100,-76.12887011,43.04007454
10/13/13 20:28,10,13,2013,700,-76.12978385,43.03983986
10/14/13 23:22,10,14,2013,700,-76.12904004,43.03672358
10/18/13 16:42,10,18,2013,600,-76.1173706,43.0376942
10/19/13 2:23,10,19,2013,700,-76.12953652,43.03917472
10/19/13 12:01,10,19,2013,100,-76.12978385,43.03983986
10/21/13 11:55,10,21,2013,400,-76.12427786,43.03329998
10/22/13 23:54,10,22,2013,700,-76.12887011,43.04007454
10/25/13 2:06,10,25,2013,700,-76.12953652,43.03917472
10/25/13 6:39,10,25,2013,700,-76.13052837,43.04088938
10/25/13 23:49,10,25,2013,400,-76.12956009,43.03729556
10/27/13 1:24,10,27,2013,600,-76.12241932,43.03643938
10/27/13 23:40,10,27,2013,700,-76.12953652,43.03917472
10/29/13 17:58,10,29,2013,700,-76.11361513,43.03689023
10/30/13 22:38,10,30,2013,700,-76.12956009,43.03729556
10/31/13 20:23,10,31,2013,700,-76.12958236,43.03868425
11/1/13 0:16,11,01,2013,400,-76.12409097,43.03145285
11/1/13 18:27,11,01,2013,400,-76.11584162,43.04150508
11/3/13 21:12,11,03,2013,700,-76.12948339,43.03845519
11/5/13 10:57,11,05,2013,500,-76.11613123,43.03546999
11/11/13 14:44,11,11,2013,700,-76.11930098,43.03247107
11/11/13 21:28,11,11,2013,100,-76.12887011,43.04007454
11/11/13 23:51,11,11,2013,200,-76.12655766,43.03348059
11/12/13 17:14,11,12,2013,700,-76.12887011,43.04007454
11/13/13 7:15,11,13,2013,600,-76.11374279,43.03650346
11/16/13 23:35,11,16,2013,700,-76.12978385,43.03983986
11/18/13 22:49,11,18,2013,700,-76.13068259,43.04205641
11/20/13 17:29,11,20,2013,700,-76.12891084,43.04089125
11/20/13 22:37,11,20,2013,700,-76.12887011,43.04007454
11/22/13 17:24,11,22,2013,600,-76.1178278,43.03829341
11/23/13 20:04,11,23,2013,700,-76.11911132,43.0404091
11/26/13 10:27,11,26,2013,700,-76.11254354,43.03170635
11/27/13 10:14,11,27,2013,700,-76.12904004,43.03672358
11/29/13 10:26,11,29,2013,400,-76.11935656,43.04150161
11/29/13 22:04,11,29,2013,600,-76.12938222,43.03582066
12/3/13 12:50,12,03,2013,400,-76.11917527,43.04103679
12/4/13 15:04,12,04,2013,700,-76.12887011,43.04007454
12/5/13 19:28,12,05,2013,700,-76.12255367,43.03770086
12/5/13 20:18,12,05,2013,400,-76.11764172,43.03303444
12/6/13 2:49,12,06,2013,700,-76.12956009,43.03729556
12/7/13 2:40,12,07,2013,700,-76.11684288,43.04008549
12/9/13 18:26,12,09,2013,700,-76.12315116,43.03659675
12/11/13 17:33,12,11,2013,400,-76.11940957,43.04197277
12/12/13 12:20,12,12,2013,700,-76.12956009,43.03729556
12/12/13 18:18,12,12,2013,100,-76.11652958,43.03761644
12/14/13 7:59,12,14,2013,700,-76.12262837,43.03198986
12/14/13 11:22,12,14,2013,700,-76.12004455,43.04178536
12/18/13 3:18,12,18,2013,100,-76.11908505,43.03826738
12/19/13 9:40,12,19,2013,500,-76.12829012,43.0342889
12/20/13 11:14,12,20,2013,700,-76.12835133,43.03528304
12/26/13 10:27,12,26,2013,700,-76.11443686,43.04048325
1/5/14 3:46,01,05,2014,100,-76.11634526,43.0325885
1/6/14 6:12,01,06,2014,400,-76.11867862,43.03608913
1/6/14 14:58,01,06,2014,700,-76.13024507,43.03643367
1/6/14 15:11,01,06,2014,700,-76.12978385,43.03983986
1/8/14 5:20,01,08,2014,400,-76.1191324,43.03890353
1/8/14 21:25,01,08,2014,500,-76.11620613,43.03865266
1/10/14 2:04,01,10,2014,100,-76.12191311,43.03855396
1/11/14 18:59,01,11,2014,700,-76.12958236,43.03868425
1/14/14 3:52,01,14,2014,700,-76.12953652,43.03917472
1/15/14 2:10,01,15,2014,100,-76.12891084,43.04089125
1/15/14 2:48,01,15,2014,100,-76.12891084,43.04089125
1/17/14 16:21,01,17,2014,700,-76.12904004,43.03672358
1/17/14 17:27,01,17,2014,100,-76.12535534,43.03544367
1/18/14 23:57,01,18,2014,500,-76.12440431,43.03479109
1/19/14 18:05,01,19,2014,400,-76.12446997,43.03557671
1/20/14 14:31,01,20,2014,700,-76.12887011,43.04007454
1/20/14 14:57,01,20,2014,600,-76.12236653,43.03769536
1/21/14 9:15,01,21,2014,700,-76.12978385,43.03983986
1/21/14 10:50,01,21,2014,700,-76.12978385,43.03983986
1/21/14 17:20,01,21,2014,700,-76.12978385,43.03983986
1/21/14 21:29,01,21,2014,100,-76.12684827,43.03185542
1/22/14 4:50,01,22,2014,700,-76.12958236,43.03868425
1/22/14 5:17,01,22,2014,700,-76.12958236,43.03868425
1/24/14 18:43,01,24,2014,700,-76.1189022,43.03829358
1/24/14 19:10,01,24,2014,500,-76.12679674,43.03706693
1/25/14 22:49,01,25,2014,500,-76.12257321,43.0316491
1/28/14 18:00,01,28,2014,700,-76.11945447,43.0384354
1/29/14 3:30,01,29,2014,700,-76.12887011,43.04007454
1/29/14 3:36,01,29,2014,700,-76.11144264,43.03616675
1/30/14 15:22,01,30,2014,700,-76.12904004,43.03672358
1/31/14 22:26,01,31,2014,700,-76.12887011,43.04007454
2/1/14 10:27,02,01,2014,100,-76.12255318,43.04088597
2/1/14 22:23,02,01,2014,700,-76.12978385,43.03983986
2/3/14 4:23,02,03,2014,700,-76.12948204,43.03775494
2/3/14 20:04,02,03,2014,700,-76.12978385,43.03983986
2/4/14 12:11,02,04,2014,700,-76.11746437,43.03704233
2/6/14 16:03,02,06,2014,700,-76.12978385,43.03983986
2/7/14 18:53,02,07,2014,700,-76.12978385,43.03983986
2/7/14 21:47,02,07,2014,100,-76.11375165,43.03759224
2/8/14 1:17,02,08,2014,500,-76.12796437,43.03404204
2/8/14 23:13,02,08,2014,700,-76.12887011,43.04007454
2/9/14 1:18,02,09,2014,700,-76.12887011,43.04007454
2/9/14 10:37,02,09,2014,400,-76.11835171,43.03236712
2/10/14 17:44,02,10,2014,700,-76.12887011,43.04007454
2/11/14 18:21,02,11,2014,500,-76.11662702,43.04162833
2/12/14 1:06,02,12,2014,700,-76.11096132,43.03886422
2/13/14 10:31,02,13,2014,200,-76.13012974,43.04172551
2/15/14 12:46,02,15,2014,100,-76.11670131,43.03706838
2/16/14 0:09,02,16,2014,100,-76.12891084,43.04089125
2/21/14 7:12,02,21,2014,400,-76.12030518,43.03673958
2/21/14 10:59,02,21,2014,700,-76.12891084,43.04089125
2/21/14 13:17,02,21,2014,500,-76.11483103,43.03455148
2/22/14 3:40,02,22,2014,500,-76.12938629,43.0361158
2/22/14 12:48,02,22,2014,400,-76.12458229,43.03634117
2/26/14 2:42,02,26,2014,700,-76.13012974,43.04172551
2/26/14 9:04,02,26,2014,700,-76.12978385,43.03983986
2/26/14 13:33,02,26,2014,500,-76.1279255,43.03610605
2/26/14 20:27,02,26,2014,600,-76.11950151,43.04115335
2/27/14 4:04,02,27,2014,700,-76.12450277,43.03585915
2/27/14 22:45,02,27,2014,600,-76.12343966,43.03641646
3/3/14 22:06,03,03,2014,700,-76.12489804,43.03434794
3/5/14 20:03,03,05,2014,700,-76.11632419,43.04004222
3/6/14 18:33,03,06,2014,700,-76.12938222,43.03582066
3/9/14 4:22,03,09,2014,500,-76.11928295,43.03744932
3/9/14 9:23,03,09,2014,700,-76.11549224,43.03927855
3/9/14 17:56,03,09,2014,700,-76.12685943,43.03166683
3/11/14 21:42,03,11,2014,400,-76.11642728,43.03323494
3/12/14 13:19,03,12,2014,600,-76.11507164,43.03822216
3/12/14 22:26,03,12,2014,400,-76.11802009,43.04002282
3/13/14 2:26,03,13,2014,700,-76.12958236,43.03868425
3/14/14 19:13,03,14,2014,400,-76.1245047,43.03588051
3/15/14 13:51,03,15,2014,700,-76.12978385,43.03983986
3/16/14 19:34,03,16,2014,700,-76.12891084,43.04089125
3/16/14 23:22,03,16,2014,700,-76.12956009,43.03729556
3/17/14 20:23,03,17,2014,700,-76.12978385,43.03983986
3/23/14 6:36,03,23,2014,600,-76.12980507,43.0362566
3/25/14 16:28,03,25,2014,700,-76.12395331,43.0339775
3/26/14 20:34,03,26,2014,100,-76.12887011,43.04007454
3/28/14 19:04,03,28,2014,700,-76.11195152,43.03611309
3/29/14 12:16,03,29,2014,700,-76.12916744,43.03382822
3/30/14 3:34,03,30,2014,500,-76.11093841,43.034141
3/30/14 4:12,03,30,2014,500,-76.1109402,43.03438126
3/30/14 7:23,03,30,2014,500,-76.11908505,43.03826738
3/31/14 19:48,03,31,2014,700,-76.12825851,43.03240123
4/3/14 11:00,04,03,2014,700,-76.12957394,43.03894384
4/3/14 16:32,04,03,2014,700,-76.12948339,43.03845519
4/3/14 17:26,04,03,2014,700,-76.12891084,43.04089125
4/3/14 20:03,04,03,2014,700,-76.12978385,43.03983986
4/3/14 23:24,04,03,2014,100,-76.13068259,43.04205641
4/4/14 21:12,04,04,2014,100,-76.13068259,43.04205641
4/5/14 6:26,04,05,2014,400,-76.1187107,43.03731491
4/5/14 21:26,04,05,2014,500,-76.11744895,43.0335874
4/5/14 23:27,04,05,2014,700,-76.12904004,43.03672358
4/6/14 17:20,04,06,2014,700,-76.12958236,43.03868425
4/6/14 19:46,04,06,2014,600,-76.12562774,43.03435758
4/7/14 19:49,04,07,2014,700,-76.12255318,43.04088597
4/8/14 16:04,04,08,2014,700,-76.11953806,43.04166505
4/9/14 19:20,04,09,2014,100,-76.12384955,43.03674135
4/11/14 17:30,04,11,2014,700,-76.12825373,43.03304716
4/12/14 0:04,04,12,2014,700,-76.12958236,43.03868425
4/13/14 17:03,04,13,2014,500,-76.11245765,43.0351434
4/14/14 13:29,04,14,2014,700,-76.12978385,43.03983986
4/16/14 22:50,04,16,2014,700,-76.12367022,43.04197418
4/17/14 18:40,04,17,2014,600,-76.12690165,43.03201713
4/17/14 20:47,04,17,2014,600,-76.1241827,43.03421414
4/18/14 13:11,04,18,2014,600,-76.12654319,43.03560207
4/19/14 16:23,04,19,2014,700,-76.12887011,43.04007454
4/24/14 19:16,04,24,2014,700,-76.12891084,43.04089125
4/25/14 18:45,04,25,2014,700,-76.12991164,43.03733413
4/25/14 19:02,04,25,2014,500,-76.12957394,43.03894384
4/29/14 23:05,04,29,2014,700,-76.12887011,43.04007454
5/1/14 13:57,05,01,2014,700,-76.12661161,43.03534473
5/1/14 23:02,05,01,2014,700,-76.12008515,43.03864105
5/2/14 13:50,05,02,2014,700,-76.12891084,43.04089125
5/5/14 23:16,05,05,2014,100,-76.12781124,43.03469402
5/6/14 0:02,05,06,2014,100,-76.12324973,43.03751217
5/6/14 2:20,05,06,2014,100,-76.12891084,43.04089125
5/6/14 11:44,05,06,2014,700,-76.11950439,43.04123809
5/7/14 11:57,05,07,2014,700,-76.12891084,43.04089125
5/7/14 16:22,05,07,2014,700,-76.12954496,43.03714544
5/10/14 22:08,05,10,2014,100,-76.12257548,43.03824074
5/11/14 2:11,05,11,2014,100,-76.11884823,43.03547158
5/11/14 4:12,05,11,2014,500,-76.11691344,43.03690382
5/11/14 20:48,05,11,2014,600,-76.1252411,43.03633009
5/11/14 22:15,05,11,2014,100,-76.12326936,43.03584506
5/12/14 2:57,05,12,2014,100,-76.12958236,43.03868425
5/13/14 6:26,05,13,2014,700,-76.12947701,43.03755485
5/13/14 11:22,05,13,2014,700,-76.12904004,43.03672358
5/13/14 16:51,05,13,2014,700,-76.12904004,43.03672358
5/13/14 23:38,05,13,2014,500,-76.12262837,43.03198986
5/14/14 7:57,05,14,2014,700,-76.12904004,43.03672358
5/14/14 23:04,05,14,2014,500,-76.11940957,43.04197277
5/16/14 3:17,05,16,2014,700,-76.1279255,43.03610605
5/16/14 13:03,05,16,2014,400,-76.11810663,43.03702551
